naca,alpha,reynolds,log_re,mach,tc_ratio,camber,cl,cd,cl_sq,re_mach
0009,-0.5,100000.0,5.0,0.5,0.09,0.0,-0.05483,0.017102,0.003006,0.05
0009,0.0,100000.0,5.0,0.5,0.09,0.0,0.0,0.017372,0.0,0.05
0009,0.5,100000.0,5.0,0.5,0.09,0.0,0.05483,0.017361,0.003006,0.05
0009,1.0,100000.0,5.0,0.5,0.09,0.0,0.10966,0.017919,0.012025,0.05
0009,1.5,100000.0,5.0,0.5,0.09,0.0,0.16449,0.018581,0.027057,0.05
0009,2.0,100000.0,5.0,0.5,0.09,0.0,0.21932,0.019151,0.048101,0.05
0009,2.5,100000.0,5.0,0.5,0.09,0.0,0.27416,0.020485,0.075164,0.05
0009,3.0,100000.0,5.0,0.5,0.09,0.0,0.32899,0.022456,0.108234,0.05
0009,3.5,100000.0,5.0,0.5,0.09,0.0,0.38382,0.024257,0.147318,0.05
0009,4.0,100000.0,5.0,0.5,0.09,0.0,0.43865,0.026139,0.192414,0.05
0009,4.5,100000.0,5.0,0.5,0.09,0.0,0.49348,0.02859,0.243523,0.05
0009,5.0,100000.0,5.0,0.5,0.09,0.0,0.54831,0.031812,0.300644,0.05
0009,5.5,100000.0,5.0,0.5,0.09,0.0,0.60314,0.033866,0.363778,0.05
0009,6.0,100000.0,5.0,0.5,0.09,0.0,0.65797,0.037713,0.432925,0.05
0009,6.5,100000.0,5.0,0.5,0.09,0.0,0.7128,0.0408,0.508084,0.05
0009,7.0,100000.0,5.0,0.5,0.09,0.0,0.76764,0.044578,0.589271,0.05
0009,7.5,100000.0,5.0,0.5,0.09,0.0,0.82247,0.04961,0.676457,0.05
0009,8.0,100000.0,5.0,0.5,0.09,0.0,0.8773,0.053827,0.769655,0.05
0009,8.5,100000.0,5.0,0.5,0.09,0.0,0.93213,0.058518,0.868866,0.05
0009,9.0,100000.0,5.0,0.5,0.09,0.0,0.98696,0.063967,0.97409,0.05
0009,9.5,100000.0,5.0,0.5,0.09,0.0,1.04179,0.067967,1.085326,0.05
0009,10.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.068957,1.092025,0.05
0009,10.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.067941,1.092025,0.05
0009,11.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.068592,1.092025,0.05
0009,11.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.068129,1.092025,0.05
0009,12.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.068371,1.092025,0.05
0009,12.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.068914,1.092025,0.05
0009,13.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.067577,1.092025,0.05
0009,13.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.070968,1.092025,0.05
0009,14.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.069103,1.092025,0.05
0009,14.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.073363,1.092025,0.05
0009,15.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.09045,1.092025,0.05
0009,15.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.125297,1.092025,0.05
0009,16.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.17772,1.092025,0.05
0009,16.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.217855,1.092025,0.05
0009,17.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.233207,1.092025,0.05
0009,17.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.235811,1.092025,0.05
0009,18.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.241033,1.092025,0.05
0009,18.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.238811,1.092025,0.05
0009,19.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.244937,1.092025,0.05
0009,19.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.240915,1.092025,0.05
0009,20.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.238469,1.092025,0.05
0009,20.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.240298,1.092025,0.05
0009,21.0,100000.0,5.0,0.5,0.09,0.0,1.045,0.242959,1.092025,0.05
0009,21.5,100000.0,5.0,0.5,0.09,0.0,1.045,0.239422,1.092025,0.05
0009,-12.0,100000.0,5.0,0.7,0.09,0.0,-0.8,0.142557,0.64,0.07
0009,-11.5,100000.0,5.0,0.7,0.09,0.0,-0.8,0.117565,0.64,0.07
0009,-11.0,100000.0,5.0,0.7,0.09,0.0,-0.8,0.084011,0.64,0.07
0009,-10.5,100000.0,5.0,0.7,0.09,0.0,-0.8,0.06222,0.64,0.07
0009,-10.0,100000.0,5.0,0.7,0.09,0.0,-0.8,0.054066,0.64,0.07
0009,-9.5,100000.0,5.0,0.7,0.09,0.0,-0.8,0.052013,0.64,0.07
0009,-9.0,100000.0,5.0,0.7,0.09,0.0,-0.8,0.049949,0.64,0.07
0009,-8.5,100000.0,5.0,0.7,0.09,0.0,-0.8,0.049762,0.64,0.07
0009,-8.0,100000.0,5.0,0.7,0.09,0.0,-0.8,0.050223,0.64,0.07
0009,-7.5,100000.0,5.0,0.7,0.09,0.0,-0.8,0.05059,0.64,0.07
0009,-7.0,100000.0,5.0,0.7,0.09,0.0,-0.76764,0.048597,0.589271,0.07
0009,-6.5,100000.0,5.0,0.7,0.09,0.0,-0.7128,0.045557,0.508084,0.07
0009,-6.0,100000.0,5.0,0.7,0.09,0.0,-0.65797,0.04158,0.432925,0.07
0009,-5.5,100000.0,5.0,0.7,0.09,0.0,-0.60314,0.037724,0.363778,0.07
0009,-5.0,100000.0,5.0,0.7,0.09,0.0,-0.54831,0.034849,0.300644,0.07
0009,-4.5,100000.0,5.0,0.7,0.09,0.0,-0.49348,0.031701,0.243523,0.07
0009,-4.0,100000.0,5.0,0.7,0.09,0.0,-0.43865,0.029785,0.192414,0.07
0009,-3.5,100000.0,5.0,0.7,0.09,0.0,-0.38382,0.027562,0.147318,0.07
0009,-3.0,100000.0,5.0,0.7,0.09,0.0,-0.32899,0.025978,0.108234,0.07
0009,-2.5,100000.0,5.0,0.7,0.09,0.0,-0.27416,0.024003,0.075164,0.07
0009,-2.0,100000.0,5.0,0.7,0.09,0.0,-0.21932,0.023217,0.048101,0.07
0009,-1.5,100000.0,5.0,0.7,0.09,0.0,-0.16449,0.02256,0.027057,0.07
0009,-1.0,100000.0,5.0,0.7,0.09,0.0,-0.10966,0.021314,0.012025,0.07
0009,-0.5,100000.0,5.0,0.7,0.09,0.0,-0.05483,0.021053,0.003006,0.07
0009,0.0,100000.0,5.0,0.7,0.09,0.0,0.0,0.021001,0.0,0.07
0009,0.5,100000.0,5.0,0.7,0.09,0.0,0.05483,0.020801,0.003006,0.07
0009,1.0,100000.0,5.0,0.7,0.09,0.0,0.10966,0.021421,0.012025,0.07
0009,1.5,100000.0,5.0,0.7,0.09,0.0,0.16449,0.022057,0.027057,0.07
0009,2.0,100000.0,5.0,0.7,0.09,0.0,0.21932,0.023072,0.048101,0.07
0009,2.5,100000.0,5.0,0.7,0.09,0.0,0.27416,0.024023,0.075164,0.07
0009,3.0,100000.0,5.0,0.7,0.09,0.0,0.32899,0.025862,0.108234,0.07
0009,3.5,100000.0,5.0,0.7,0.09,0.0,0.38382,0.027889,0.147318,0.07
0009,4.0,100000.0,5.0,0.7,0.09,0.0,0.43865,0.030442,0.192414,0.07
0009,4.5,100000.0,5.0,0.7,0.09,0.0,0.49348,0.032649,0.243523,0.07
0009,5.0,100000.0,5.0,0.7,0.09,0.0,0.54831,0.035985,0.300644,0.07
0009,5.5,100000.0,5.0,0.7,0.09,0.0,0.60314,0.03738,0.363778,0.07
0009,6.0,100000.0,5.0,0.7,0.09,0.0,0.65797,0.041589,0.432925,0.07
0009,6.5,100000.0,5.0,0.7,0.09,0.0,0.7128,0.044693,0.508084,0.07
0009,7.0,100000.0,5.0,0.7,0.09,0.0,0.76764,0.049959,0.589271,0.07
0009,7.5,100000.0,5.0,0.7,0.09,0.0,0.82247,0.051815,0.676457,0.07
0009,8.0,100000.0,5.0,0.7,0.09,0.0,0.8773,0.056098,0.769655,0.07
0009,8.5,100000.0,5.0,0.7,0.09,0.0,0.93213,0.060905,0.868866,0.07
0009,9.0,100000.0,5.0,0.7,0.09,0.0,0.98696,0.064269,0.97409,0.07
0009,9.5,100000.0,5.0,0.7,0.09,0.0,1.04179,0.071026,1.085326,0.07
0009,10.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.071085,1.092025,0.07
0009,10.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.072067,1.092025,0.07
0009,11.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.072274,1.092025,0.07
0009,11.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.073932,1.092025,0.07
0009,12.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.072945,1.092025,0.07
0009,12.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.071336,1.092025,0.07
0009,13.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.071124,1.092025,0.07
0009,13.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.073106,1.092025,0.07
0009,14.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.072742,1.092025,0.07
0009,14.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.081935,1.092025,0.07
0009,15.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.098657,1.092025,0.07
0009,15.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.13831,1.092025,0.07
0009,16.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.197439,1.092025,0.07
0009,16.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.255944,1.092025,0.07
0009,17.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.271517,1.092025,0.07
0009,17.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.284172,1.092025,0.07
0009,18.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.274368,1.092025,0.07
0009,18.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.279168,1.092025,0.07
0009,19.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.281898,1.092025,0.07
0009,19.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.282124,1.092025,0.07
0009,20.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.280037,1.092025,0.07
0009,20.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.284578,1.092025,0.07
0009,21.0,100000.0,5.0,0.7,0.09,0.0,1.045,0.27743,1.092025,0.07
0009,21.5,100000.0,5.0,0.7,0.09,0.0,1.045,0.281344,1.092025,0.07
0009,-12.0,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.109304,0.64,0.01
0009,-11.5,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.090374,0.64,0.01
0009,-11.0,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.066508,0.64,0.01
0009,-10.5,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.049947,0.64,0.01
0009,-10.0,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.043882,0.64,0.01
0009,-9.5,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.04387,0.64,0.01
0009,-9.0,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.042704,0.64,0.01
0009,-8.5,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.041857,0.64,0.01
0009,-8.0,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.043271,0.64,0.01
0009,-7.5,200000.0,5.30103,0.05,0.09,0.0,-0.8,0.042347,0.64,0.01
0009,-7.0,200000.0,5.30103,0.05,0.09,0.0,-0.76764,0.040601,0.589271,0.01
0009,-6.5,200000.0,5.30103,0.05,0.09,0.0,-0.7128,0.036131,0.508084,0.01
0009,-6.0,200000.0,5.30103,0.05,0.09,0.0,-0.65797,0.033582,0.432925,0.01
0009,-5.5,200000.0,5.30103,0.05,0.09,0.0,-0.60314,0.030111,0.363778,0.01
0009,-5.0,200000.0,5.30103,0.05,0.09,0.0,-0.54831,0.026285,0.300644,0.01
0009,-4.5,200000.0,5.30103,0.05,0.09,0.0,-0.49348,0.024055,0.243523,0.01
0009,-4.0,200000.0,5.30103,0.05,0.09,0.0,-0.43865,0.021523,0.192414,0.01
0009,-3.5,200000.0,5.30103,0.05,0.09,0.0,-0.38382,0.0196,0.147318,0.01
0009,-3.0,200000.0,5.30103,0.05,0.09,0.0,-0.32899,0.017125,0.108234,0.01
0009,-2.5,200000.0,5.30103,0.05,0.09,0.0,-0.27416,0.015991,0.075164,0.01
0009,-2.0,200000.0,5.30103,0.05,0.09,0.0,-0.21932,0.014793,0.048101,0.01
0009,-1.5,200000.0,5.30103,0.05,0.09,0.0,-0.16449,0.013218,0.027057,0.01
0009,-1.0,200000.0,5.30103,0.05,0.09,0.0,-0.10966,0.012644,0.012025,0.01
0009,-0.5,200000.0,5.30103,0.05,0.09,0.0,-0.05483,0.01207,0.003006,0.01
0009,0.0,200000.0,5.30103,0.05,0.09,0.0,0.0,0.01226,0.0,0.01
0009,0.5,200000.0,5.30103,0.05,0.09,0.0,0.05483,0.012585,0.003006,0.01
0009,1.0,200000.0,5.30103,0.05,0.09,0.0,0.10966,0.013163,0.012025,0.01
0009,1.5,200000.0,5.30103,0.05,0.09,0.0,0.16449,0.013592,0.027057,0.01
0009,2.0,200000.0,5.30103,0.05,0.09,0.0,0.21932,0.014917,0.048101,0.01
0009,2.5,200000.0,5.30103,0.05,0.09,0.0,0.27416,0.015501,0.075164,0.01
0009,3.0,200000.0,5.30103,0.05,0.09,0.0,0.32899,0.016932,0.108234,0.01
0009,3.5,200000.0,5.30103,0.05,0.09,0.0,0.38382,0.01919,0.147318,0.01
0009,4.0,200000.0,5.30103,0.05,0.09,0.0,0.43865,0.02144,0.192414,0.01
0009,4.5,200000.0,5.30103,0.05,0.09,0.0,0.49348,0.023698,0.243523,0.01
0009,5.0,200000.0,5.30103,0.05,0.09,0.0,0.54831,0.025565,0.300644,0.01
0009,5.5,200000.0,5.30103,0.05,0.09,0.0,0.60314,0.029299,0.363778,0.01
0009,6.0,200000.0,5.30103,0.05,0.09,0.0,0.65797,0.031938,0.432925,0.01
0009,6.5,200000.0,5.30103,0.05,0.09,0.0,0.7128,0.036456,0.508084,0.01
0009,7.0,200000.0,5.30103,0.05,0.09,0.0,0.76764,0.040113,0.589271,0.01
0009,7.5,200000.0,5.30103,0.05,0.09,0.0,0.82247,0.043355,0.676457,0.01
0009,8.0,200000.0,5.30103,0.05,0.09,0.0,0.8773,0.047965,0.769655,0.01
0009,8.5,200000.0,5.30103,0.05,0.09,0.0,0.93213,0.05214,0.868866,0.01
0009,9.0,200000.0,5.30103,0.05,0.09,0.0,0.98696,0.057853,0.97409,0.01
0009,9.5,200000.0,5.30103,0.05,0.09,0.0,1.04179,0.064019,1.085326,0.01
0009,10.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.06249,1.092025,0.01
0009,10.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.063908,1.092025,0.01
0009,11.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.062924,1.092025,0.01
0009,11.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.062677,1.092025,0.01
0009,12.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.063337,1.092025,0.01
0009,12.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.062481,1.092025,0.01
0009,13.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.063037,1.092025,0.01
0009,13.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.062756,1.092025,0.01
0009,14.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.066994,1.092025,0.01
0009,14.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.069063,1.092025,0.01
0009,15.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.080455,1.092025,0.01
0009,15.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.111909,1.092025,0.01
0009,16.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.156533,1.092025,0.01
0009,16.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.190587,1.092025,0.01
0009,17.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.208215,1.092025,0.01
0009,17.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.213719,1.092025,0.01
0009,18.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.211124,1.092025,0.01
0009,18.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.21141,1.092025,0.01
0009,19.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.212497,1.092025,0.01
0009,19.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.206045,1.092025,0.01
0009,20.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.208573,1.092025,0.01
0009,20.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.217803,1.092025,0.01
0009,21.0,200000.0,5.30103,0.05,0.09,0.0,1.045,0.218694,1.092025,0.01
0009,21.5,200000.0,5.30103,0.05,0.09,0.0,1.045,0.21263,1.092025,0.01
0009,-12.0,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.110051,0.64,0.02
0009,-11.5,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.0901,0.64,0.02
0009,-11.0,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.068845,0.64,0.02
0009,-10.5,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.051657,0.64,0.02
0009,-10.0,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.044829,0.64,0.02
0009,-9.5,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.042428,0.64,0.02
0009,-9.0,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.041469,0.64,0.02
0009,-8.5,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.042462,0.64,0.02
0009,-8.0,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.041807,0.64,0.02
0009,-7.5,200000.0,5.30103,0.1,0.09,0.0,-0.8,0.041372,0.64,0.02
0009,-7.0,200000.0,5.30103,0.1,0.09,0.0,-0.76764,0.039508,0.589271,0.02
0009,-6.5,200000.0,5.30103,0.1,0.09,0.0,-0.7128,0.035509,0.508084,0.02
0009,-6.0,200000.0,5.30103,0.1,0.09,0.0,-0.65797,0.0334,0.432925,0.02
0009,-5.5,200000.0,5.30103,0.1,0.09,0.0,-0.60314,0.029727,0.363778,0.02
0009,-5.0,200000.0,5.30103,0.1,0.09,0.0,-0.54831,0.02638,0.300644,0.02
0009,-4.5,200000.0,5.30103,0.1,0.09,0.0,-0.49348,0.024236,0.243523,0.02
0009,-4.0,200000.0,5.30103,0.1,0.09,0.0,-0.43865,0.021341,0.192414,0.02
0009,-3.5,200000.0,5.30103,0.1,0.09,0.0,-0.38382,0.018958,0.147318,0.02
0009,-3.0,200000.0,5.30103,0.1,0.09,0.0,-0.32899,0.017773,0.108234,0.02
0009,-2.5,200000.0,5.30103,0.1,0.09,0.0,-0.27416,0.015956,0.075164,0.02
0009,-2.0,200000.0,5.30103,0.1,0.09,0.0,-0.21932,0.014335,0.048101,0.02
0009,-1.5,200000.0,5.30103,0.1,0.09,0.0,-0.16449,0.013538,0.027057,0.02
0009,-1.0,200000.0,5.30103,0.1,0.09,0.0,-0.10966,0.012704,0.012025,0.02
0009,-0.5,200000.0,5.30103,0.1,0.09,0.0,-0.05483,0.012192,0.003006,0.02
0009,0.0,200000.0,5.30103,0.1,0.09,0.0,0.0,0.012481,0.0,0.02
0009,0.5,200000.0,5.30103,0.1,0.09,0.0,0.05483,0.012807,0.003006,0.02
0009,1.0,200000.0,5.30103,0.1,0.09,0.0,0.10966,0.012603,0.012025,0.02
0009,1.5,200000.0,5.30103,0.1,0.09,0.0,0.16449,0.013691,0.027057,0.02
0009,2.0,200000.0,5.30103,0.1,0.09,0.0,0.21932,0.014419,0.048101,0.02
0009,2.5,200000.0,5.30103,0.1,0.09,0.0,0.27416,0.015713,0.075164,0.02
0009,3.0,200000.0,5.30103,0.1,0.09,0.0,0.32899,0.017222,0.108234,0.02
0009,3.5,200000.0,5.30103,0.1,0.09,0.0,0.38382,0.018957,0.147318,0.02
0009,4.0,200000.0,5.30103,0.1,0.09,0.0,0.43865,0.021332,0.192414,0.02
0009,4.5,200000.0,5.30103,0.1,0.09,0.0,0.49348,0.023414,0.243523,0.02
0009,5.0,200000.0,5.30103,0.1,0.09,0.0,0.54831,0.02649,0.300644,0.02
0009,5.5,200000.0,5.30103,0.1,0.09,0.0,0.60314,0.029316,0.363778,0.02
0009,6.0,200000.0,5.30103,0.1,0.09,0.0,0.65797,0.032459,0.432925,0.02
0009,6.5,200000.0,5.30103,0.1,0.09,0.0,0.7128,0.035602,0.508084,0.02
0009,7.0,200000.0,5.30103,0.1,0.09,0.0,0.76764,0.039548,0.589271,0.02
0009,7.5,200000.0,5.30103,0.1,0.09,0.0,0.82247,0.044473,0.676457,0.02
0009,8.0,200000.0,5.30103,0.1,0.09,0.0,0.8773,0.048701,0.769655,0.02
0009,8.5,200000.0,5.30103,0.1,0.09,0.0,0.93213,0.052205,0.868866,0.02
0009,9.0,200000.0,5.30103,0.1,0.09,0.0,0.98696,0.057994,0.97409,0.02
0009,9.5,200000.0,5.30103,0.1,0.09,0.0,1.04179,0.063826,1.085326,0.02
0009,10.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.06184,1.092025,0.02
0009,10.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.063945,1.092025,0.02
0009,11.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.062798,1.092025,0.02
0009,11.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.063974,1.092025,0.02
0009,12.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.062713,1.092025,0.02
0009,12.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.061749,1.092025,0.02
0009,13.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.062013,1.092025,0.02
0009,13.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.06395,1.092025,0.02
0009,14.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.065329,1.092025,0.02
0009,14.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.068091,1.092025,0.02
0009,15.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.082087,1.092025,0.02
0009,15.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.108771,1.092025,0.02
0009,16.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.156641,1.092025,0.02
0009,16.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.187747,1.092025,0.02
0009,17.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.204297,1.092025,0.02
0009,17.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.211469,1.092025,0.02
0009,18.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.210071,1.092025,0.02
0009,18.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.212022,1.092025,0.02
0009,19.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.216598,1.092025,0.02
0009,19.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.211567,1.092025,0.02
0009,20.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.216099,1.092025,0.02
0009,20.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.20981,1.092025,0.02
0009,21.0,200000.0,5.30103,0.1,0.09,0.0,1.045,0.215124,1.092025,0.02
0009,21.5,200000.0,5.30103,0.1,0.09,0.0,1.045,0.218043,1.092025,0.02
0009,-12.0,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.105062,0.64,0.04
0009,-11.5,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.08861,0.64,0.04
0009,-11.0,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.066375,0.64,0.04
0009,-10.5,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.050649,0.64,0.04
0009,-10.0,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.045165,0.64,0.04
0009,-9.5,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.042655,0.64,0.04
0009,-9.0,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.042548,0.64,0.04
0009,-8.5,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.042234,0.64,0.04
0009,-8.0,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.043028,0.64,0.04
0009,-7.5,200000.0,5.30103,0.2,0.09,0.0,-0.8,0.042435,0.64,0.04
0009,-7.0,200000.0,5.30103,0.2,0.09,0.0,-0.76764,0.040097,0.589271,0.04
0009,-6.5,200000.0,5.30103,0.2,0.09,0.0,-0.7128,0.035871,0.508084,0.04
0009,-6.0,200000.0,5.30103,0.2,0.09,0.0,-0.65797,0.032337,0.432925,0.04
0009,-5.5,200000.0,5.30103,0.2,0.09,0.0,-0.60314,0.029148,0.363778,0.04
0009,-5.0,200000.0,5.30103,0.2,0.09,0.0,-0.54831,0.026539,0.300644,0.04
0009,-4.5,200000.0,5.30103,0.2,0.09,0.0,-0.49348,0.023559,0.243523,0.04
0009,-4.0,200000.0,5.30103,0.2,0.09,0.0,-0.43865,0.021409,0.192414,0.04
0009,-3.5,200000.0,5.30103,0.2,0.09,0.0,-0.38382,0.019804,0.147318,0.04
0009,-3.0,200000.0,5.30103,0.2,0.09,0.0,-0.32899,0.017603,0.108234,0.04
0009,-2.5,200000.0,5.30103,0.2,0.09,0.0,-0.27416,0.015751,0.075164,0.04
0009,-2.0,200000.0,5.30103,0.2,0.09,0.0,-0.21932,0.014824,0.048101,0.04
0009,-1.5,200000.0,5.30103,0.2,0.09,0.0,-0.16449,0.013493,0.027057,0.04
0009,-1.0,200000.0,5.30103,0.2,0.09,0.0,-0.10966,0.012479,0.012025,0.04
0009,-0.5,200000.0,5.30103,0.2,0.09,0.0,-0.05483,0.012262,0.003006,0.04
0009,0.0,200000.0,5.30103,0.2,0.09,0.0,0.0,0.011964,0.0,0.04
0009,0.5,200000.0,5.30103,0.2,0.09,0.0,0.05483,0.012385,0.003006,0.04
0009,1.0,200000.0,5.30103,0.2,0.09,0.0,0.10966,0.012876,0.012025,0.04
0009,1.5,200000.0,5.30103,0.2,0.09,0.0,0.16449,0.013918,0.027057,0.04
0009,2.0,200000.0,5.30103,0.2,0.09,0.0,0.21932,0.014633,0.048101,0.04
0009,2.5,200000.0,5.30103,0.2,0.09,0.0,0.27416,0.015776,0.075164,0.04
0009,3.0,200000.0,5.30103,0.2,0.09,0.0,0.32899,0.017592,0.108234,0.04
0009,3.5,200000.0,5.30103,0.2,0.09,0.0,0.38382,0.018569,0.147318,0.04
0009,4.0,200000.0,5.30103,0.2,0.09,0.0,0.43865,0.021392,0.192414,0.04
0009,4.5,200000.0,5.30103,0.2,0.09,0.0,0.49348,0.023983,0.243523,0.04
0009,5.0,200000.0,5.30103,0.2,0.09,0.0,0.54831,0.025798,0.300644,0.04
0009,5.5,200000.0,5.30103,0.2,0.09,0.0,0.60314,0.029842,0.363778,0.04
0009,6.0,200000.0,5.30103,0.2,0.09,0.0,0.65797,0.032741,0.432925,0.04
0009,6.5,200000.0,5.30103,0.2,0.09,0.0,0.7128,0.035869,0.508084,0.04
0009,7.0,200000.0,5.30103,0.2,0.09,0.0,0.76764,0.040272,0.589271,0.04
0009,7.5,200000.0,5.30103,0.2,0.09,0.0,0.82247,0.045473,0.676457,0.04
0009,8.0,200000.0,5.30103,0.2,0.09,0.0,0.8773,0.048469,0.769655,0.04
0009,8.5,200000.0,5.30103,0.2,0.09,0.0,0.93213,0.053179,0.868866,0.04
0009,9.0,200000.0,5.30103,0.2,0.09,0.0,0.98696,0.057508,0.97409,0.04
